year,id,paper,position,answer,infographic_url,question_url
2008,UPSCPRELI2008GS01067,GS1,67,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01067.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01067
2008,UPSCPRELI2008GS01068,GS1,68,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01068.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01068
2008,UPSCPRELI2008GS01069,GS1,69,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01069.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01069
2008,UPSCPRELI2008GS01070,GS1,70,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01070.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01070
2008,UPSCPRELI2008GS01071,GS1,71,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01071.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01071
2008,UPSCPRELI2008GS01072,GS1,72,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01072.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01072
2008,UPSCPRELI2008GS01073,GS1,73,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01073.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01073
2008,UPSCPRELI2008GS01074,GS1,74,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01074.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01074
2008,UPSCPRELI2008GS01075,GS1,75,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01075.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01075
2008,UPSCPRELI2008GS01076,GS1,76,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01076.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01076
2008,UPSCPRELI2008GS01077,GS1,77,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01077.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01077
2008,UPSCPRELI2008GS01078,GS1,78,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01078.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01078
2008,UPSCPRELI2008GS01079,GS1,79,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01079.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01079
2008,UPSCPRELI2008GS01080,GS1,80,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01080.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01080
2008,UPSCPRELI2008GS01081,GS1,81,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01081.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01081
2008,UPSCPRELI2008GS01082,GS1,82,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01082.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01082
2008,UPSCPRELI2008GS01083,GS1,83,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01083.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01083
2008,UPSCPRELI2008GS01084,GS1,84,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01084.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01084
2008,UPSCPRELI2008GS01085,GS1,85,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01085.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01085
2008,UPSCPRELI2008GS01086,GS1,86,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01086.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01086
2008,UPSCPRELI2008GS01087,GS1,87,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01087.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01087
2008,UPSCPRELI2008GS01088,GS1,88,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01088.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01088
2008,UPSCPRELI2008GS01089,GS1,89,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01089.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01089
2008,UPSCPRELI2008GS01090,GS1,90,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01090.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01090
2008,UPSCPRELI2008GS01091,GS1,91,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01091.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01091
2008,UPSCPRELI2008GS01092,GS1,92,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01092.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01092
2008,UPSCPRELI2008GS01093,GS1,93,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01093.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01093
2008,UPSCPRELI2008GS01094,GS1,94,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01094.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01094
2008,UPSCPRELI2008GS01095,GS1,95,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01095.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01095
2008,UPSCPRELI2008GS01096,GS1,96,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01096.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01096
2008,UPSCPRELI2008GS01097,GS1,97,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01097.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01097
2008,UPSCPRELI2008GS01098,GS1,98,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01098.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01098
2008,UPSCPRELI2008GS01099,GS1,99,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01099.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01099
2008,UPSCPRELI2008GS01100,GS1,100,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01100.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01100
2008,UPSCPRELI2008GS01101,GS1,101,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01101.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01101
2008,UPSCPRELI2008GS01102,GS1,102,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01102.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01102
2008,UPSCPRELI2008GS01103,GS1,103,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01103.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01103
2008,UPSCPRELI2008GS01104,GS1,104,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01104.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01104
2008,UPSCPRELI2008GS01105,GS1,105,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01105.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01105
2008,UPSCPRELI2008GS01106,GS1,106,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01106.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01106
2008,UPSCPRELI2008GS01107,GS1,107,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01107.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01107
2008,UPSCPRELI2008GS01108,GS1,108,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01108.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01108
2008,UPSCPRELI2008GS01109,GS1,109,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01109.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01109
2008,UPSCPRELI2008GS01110,GS1,110,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01110.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01110
2008,UPSCPRELI2008GS01111,GS1,111,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01111.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01111
2008,UPSCPRELI2008GS01112,GS1,112,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01112.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01112
2008,UPSCPRELI2008GS01113,GS1,113,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01113.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01113
2008,UPSCPRELI2008GS01114,GS1,114,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01114.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01114
2008,UPSCPRELI2008GS01115,GS1,115,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01115.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01115
2008,UPSCPRELI2008GS01116,GS1,116,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01116.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01116
2008,UPSCPRELI2008GS01117,GS1,117,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01117.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01117
2008,UPSCPRELI2008GS01118,GS1,118,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01118.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01118
2008,UPSCPRELI2008GS01119,GS1,119,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01119.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01119
2008,UPSCPRELI2008GS01120,GS1,120,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01120.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01120
2008,UPSCPRELI2008GS01121,GS1,121,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01121.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01121
2008,UPSCPRELI2008GS01122,GS1,122,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01122.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01122
2008,UPSCPRELI2008GS01123,GS1,123,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01123.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01123
2008,UPSCPRELI2008GS01124,GS1,124,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01124.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01124
2008,UPSCPRELI2008GS01125,GS1,125,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01125.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01125
2008,UPSCPRELI2008GS01126,GS1,126,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01126.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01126
2008,UPSCPRELI2008GS01127,GS1,127,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01127.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01127
2008,UPSCPRELI2008GS01128,GS1,128,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01128.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01128
2008,UPSCPRELI2008GS01129,GS1,129,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01129.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01129
2008,UPSCPRELI2008GS01130,GS1,130,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01130.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01130
2008,UPSCPRELI2008GS01131,GS1,131,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01131.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01131
2008,UPSCPRELI2008GS01132,GS1,132,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01132.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01132
2008,UPSCPRELI2008GS01133,GS1,133,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01133.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01133
2008,UPSCPRELI2008GS01134,GS1,134,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01134.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01134
2008,UPSCPRELI2008GS01135,GS1,135,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01135.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01135
2008,UPSCPRELI2008GS01136,GS1,136,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01136.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01136
2008,UPSCPRELI2008GS01137,GS1,137,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01137.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01137
2008,UPSCPRELI2008GS01138,GS1,138,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01138.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01138
2008,UPSCPRELI2008GS01139,GS1,139,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01139.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01139
2008,UPSCPRELI2008GS01140,GS1,140,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01140.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01140
2008,UPSCPRELI2008GS01141,GS1,141,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01141.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01141
2008,UPSCPRELI2008GS01142,GS1,142,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01142.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01142
2008,UPSCPRELI2008GS01143,GS1,143,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01143.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01143
2008,UPSCPRELI2008GS01144,GS1,144,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01144.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01144
2008,UPSCPRELI2008GS01145,GS1,145,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01145.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01145
2008,UPSCPRELI2008GS01146,GS1,146,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2008/UPSCPRELI2008GS01146.webp,https://www.dalvoy.com/upsc/prelims/2008/q/UPSCPRELI2008GS01146
2009,UPSCPRELI2009GS01001,GS1,1,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01001.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01001
2009,UPSCPRELI2009GS01002,GS1,2,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01002.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01002
2009,UPSCPRELI2009GS01003,GS1,3,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01003.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01003
2009,UPSCPRELI2009GS01004,GS1,4,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01004.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01004
2009,UPSCPRELI2009GS01005,GS1,5,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01005.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01005
2009,UPSCPRELI2009GS01006,GS1,6,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01006.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01006
2009,UPSCPRELI2009GS01007,GS1,7,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01007.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01007
2009,UPSCPRELI2009GS01008,GS1,8,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01008.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01008
2009,UPSCPRELI2009GS01009,GS1,9,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01009.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01009
2009,UPSCPRELI2009GS01010,GS1,10,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01010.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01010
2009,UPSCPRELI2009GS01011,GS1,11,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01011.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01011
2009,UPSCPRELI2009GS01012,GS1,12,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01012.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01012
2009,UPSCPRELI2009GS01013,GS1,13,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01013.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01013
2009,UPSCPRELI2009GS01014,GS1,14,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01014.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01014
2009,UPSCPRELI2009GS01015,GS1,15,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01015.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01015
2009,UPSCPRELI2009GS01016,GS1,16,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01016.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01016
2009,UPSCPRELI2009GS01017,GS1,17,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01017.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01017
2009,UPSCPRELI2009GS01018,GS1,18,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01018.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01018
2009,UPSCPRELI2009GS01019,GS1,19,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01019.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01019
2009,UPSCPRELI2009GS01020,GS1,20,A,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01020.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01020
2009,UPSCPRELI2009GS01021,GS1,21,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01021.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01021
2009,UPSCPRELI2009GS01022,GS1,22,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01022.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01022
2009,UPSCPRELI2009GS01023,GS1,23,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01023.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01023
2009,UPSCPRELI2009GS01024,GS1,24,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01024.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01024
2009,UPSCPRELI2009GS01025,GS1,25,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01025.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01025
2009,UPSCPRELI2009GS01026,GS1,26,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01026.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01026
2009,UPSCPRELI2009GS01027,GS1,27,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01027.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01027
2009,UPSCPRELI2009GS01028,GS1,28,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01028.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01028
2009,UPSCPRELI2009GS01029,GS1,29,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01029.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01029
2009,UPSCPRELI2009GS01030,GS1,30,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01030.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01030
2009,UPSCPRELI2009GS01031,GS1,31,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01031.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01031
2009,UPSCPRELI2009GS01032,GS1,32,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01032.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01032
2009,UPSCPRELI2009GS01033,GS1,33,D,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01033.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01033
2009,UPSCPRELI2009GS01034,GS1,34,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01034.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01034
2009,UPSCPRELI2009GS01035,GS1,35,B,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01035.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01035
2009,UPSCPRELI2009GS01036,GS1,36,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01036.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01036
2009,UPSCPRELI2009GS01037,GS1,37,C,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2009/UPSCPRELI2009GS01037.webp,https://www.dalvoy.com/upsc/prelims/2009/q/UPSCPRELI2009GS01037
