id,year,position,subject,answer,url,infographic_url
UPSCPRELI2011GS01031,2011,31,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01031,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01031.webp
UPSCPRELI2011GS01032,2011,32,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01032,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01032.webp
UPSCPRELI2011GS01033,2011,33,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01033,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01033.webp
UPSCPRELI2011GS01034,2011,34,economy,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01034,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01034.webp
UPSCPRELI2011GS01035,2011,35,,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01035,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01035.webp
UPSCPRELI2011GS01036,2011,36,,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01036,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01036.webp
UPSCPRELI2011GS01037,2011,37,economy,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01037,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01037.webp
UPSCPRELI2011GS01038,2011,38,geography,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01038,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01038.webp
UPSCPRELI2011GS01039,2011,39,economy,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01039,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01039.webp
UPSCPRELI2011GS01040,2011,40,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01040,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01040.webp
UPSCPRELI2011GS01041,2011,41,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01041,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01041.webp
UPSCPRELI2011GS01042,2011,42,,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01042,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01042.webp
UPSCPRELI2011GS01043,2011,43,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01043,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01043.webp
UPSCPRELI2011GS01044,2011,44,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01044,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01044.webp
UPSCPRELI2011GS01045,2011,45,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01045,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01045.webp
UPSCPRELI2011GS01046,2011,46,geography,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01046,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01046.webp
UPSCPRELI2011GS01047,2011,47,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01047,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01047.webp
UPSCPRELI2011GS01048,2011,48,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01048,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01048.webp
UPSCPRELI2011GS01049,2011,49,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01049,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01049.webp
UPSCPRELI2011GS01050,2011,50,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01050,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01050.webp
UPSCPRELI2011GS01051,2011,51,geography,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01051,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01051.webp
UPSCPRELI2011GS01052,2011,52,history,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01052,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01052.webp
UPSCPRELI2011GS01053,2011,53,history,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01053,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01053.webp
UPSCPRELI2011GS01054,2011,54,history,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01054,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01054.webp
UPSCPRELI2011GS01055,2011,55,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01055,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01055.webp
UPSCPRELI2011GS01056,2011,56,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01056,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01056.webp
UPSCPRELI2011GS01057,2011,57,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01057,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01057.webp
UPSCPRELI2011GS01058,2011,58,history,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01058,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01058.webp
UPSCPRELI2011GS01059,2011,59,history,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01059,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01059.webp
UPSCPRELI2011GS01060,2011,60,geography,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01060,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01060.webp
UPSCPRELI2011GS01061,2011,61,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01061,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01061.webp
UPSCPRELI2011GS01062,2011,62,history,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01062,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01062.webp
UPSCPRELI2011GS01063,2011,63,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01063,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01063.webp
UPSCPRELI2011GS01064,2011,64,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01064,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01064.webp
UPSCPRELI2011GS01065,2011,65,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01065,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01065.webp
UPSCPRELI2011GS01066,2011,66,history,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01066,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01066.webp
UPSCPRELI2011GS01067,2011,67,history,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01067,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01067.webp
UPSCPRELI2011GS01068,2011,68,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01068,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01068.webp
UPSCPRELI2011GS01069,2011,69,history,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01069,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01069.webp
UPSCPRELI2011GS01070,2011,70,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01070,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01070.webp
UPSCPRELI2011GS01071,2011,71,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01071,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01071.webp
UPSCPRELI2011GS01072,2011,72,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01072,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01072.webp
UPSCPRELI2011GS01073,2011,73,,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01073,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01073.webp
UPSCPRELI2011GS01074,2011,74,economy,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01074,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01074.webp
UPSCPRELI2011GS01075,2011,75,geography,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01075,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01075.webp
UPSCPRELI2011GS01076,2011,76,art-and-culture,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01076,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01076.webp
UPSCPRELI2011GS01077,2011,77,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01077,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01077.webp
UPSCPRELI2011GS01078,2011,78,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01078,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01078.webp
UPSCPRELI2011GS01079,2011,79,economy,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01079,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01079.webp
UPSCPRELI2011GS01080,2011,80,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01080,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01080.webp
UPSCPRELI2011GS01081,2011,81,economy,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01081,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01081.webp
UPSCPRELI2011GS01082,2011,82,economy,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01082,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01082.webp
UPSCPRELI2011GS01083,2011,83,economy,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01083,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01083.webp
UPSCPRELI2011GS01084,2011,84,economy,D,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01084,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01084.webp
UPSCPRELI2011GS01085,2011,85,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01085,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01085.webp
UPSCPRELI2011GS01086,2011,86,economy,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01086,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01086.webp
UPSCPRELI2011GS01087,2011,87,economy,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01087,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01087.webp
UPSCPRELI2011GS01088,2011,88,geography,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01088,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01088.webp
UPSCPRELI2011GS01089,2011,89,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01089,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01089.webp
UPSCPRELI2011GS01090,2011,90,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01090,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01090.webp
UPSCPRELI2011GS01091,2011,91,history,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01091,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01091.webp
UPSCPRELI2011GS01092,2011,92,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01092,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01092.webp
UPSCPRELI2011GS01093,2011,93,geography,A,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01093,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01093.webp
UPSCPRELI2011GS01094,2011,94,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01094,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01094.webp
UPSCPRELI2011GS01095,2011,95,geography,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01095,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01095.webp
UPSCPRELI2011GS01096,2011,96,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01096,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01096.webp
UPSCPRELI2011GS01097,2011,97,geography,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01097,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01097.webp
UPSCPRELI2011GS01098,2011,98,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01098,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01098.webp
UPSCPRELI2011GS01099,2011,99,history,C,https://www.dalvoy.com/upsc/prelims/2011/q/UPSCPRELI2011GS01099,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2011/UPSCPRELI2011GS01099.webp
UPSCPRELI2012GS01001,2012,1,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01001,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01001.webp
UPSCPRELI2012GS01002,2012,2,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01002,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01002.webp
UPSCPRELI2012GS01003,2012,3,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01003,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01003.webp
UPSCPRELI2012GS01004,2012,4,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01004,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01004.webp
UPSCPRELI2012GS01005,2012,5,geography,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01005,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01005.webp
UPSCPRELI2012GS01006,2012,6,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01006,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01006.webp
UPSCPRELI2012GS01007,2012,7,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01007,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01007.webp
UPSCPRELI2012GS01008,2012,8,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01008,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01008.webp
UPSCPRELI2012GS01009,2012,9,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01009,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01009.webp
UPSCPRELI2012GS01010,2012,10,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01010,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01010.webp
UPSCPRELI2012GS01011,2012,11,science-and-technology,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01011,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01011.webp
UPSCPRELI2012GS01012,2012,12,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01012,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01012.webp
UPSCPRELI2012GS01013,2012,13,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01013,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01013.webp
UPSCPRELI2012GS01014,2012,14,science-and-technology,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01014,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01014.webp
UPSCPRELI2012GS01015,2012,15,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01015,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01015.webp
UPSCPRELI2012GS01016,2012,16,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01016,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01016.webp
UPSCPRELI2012GS01017,2012,17,geography,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01017,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01017.webp
UPSCPRELI2012GS01018,2012,18,science-and-technology,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01018,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01018.webp
UPSCPRELI2012GS01019,2012,19,science-and-technology,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01019,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01019.webp
UPSCPRELI2012GS01020,2012,20,geography,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01020,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01020.webp
UPSCPRELI2012GS01021,2012,21,history,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01021,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01021.webp
UPSCPRELI2012GS01022,2012,22,history,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01022,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01022.webp
UPSCPRELI2012GS01023,2012,23,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01023,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01023.webp
UPSCPRELI2012GS01024,2012,24,art-and-culture,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01024,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01024.webp
UPSCPRELI2012GS01025,2012,25,history,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01025,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01025.webp
UPSCPRELI2012GS01026,2012,26,polity-and-governance,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01026,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01026.webp
UPSCPRELI2012GS01027,2012,27,polity-and-governance,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01027,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01027.webp
UPSCPRELI2012GS01028,2012,28,history,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01028,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01028.webp
UPSCPRELI2012GS01029,2012,29,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01029,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01029.webp
UPSCPRELI2012GS01030,2012,30,polity-and-governance,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01030,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01030.webp
UPSCPRELI2012GS01031,2012,31,economy,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01031,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01031.webp
UPSCPRELI2012GS01032,2012,32,economy,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01032,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01032.webp
UPSCPRELI2012GS01033,2012,33,economy,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01033,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01033.webp
UPSCPRELI2012GS01034,2012,34,economy,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01034,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01034.webp
UPSCPRELI2012GS01035,2012,35,,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01035,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01035.webp
UPSCPRELI2012GS01036,2012,36,history,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01036,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01036.webp
UPSCPRELI2012GS01037,2012,37,history,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01037,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01037.webp
UPSCPRELI2012GS01038,2012,38,geography,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01038,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01038.webp
UPSCPRELI2012GS01039,2012,39,economy,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01039,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01039.webp
UPSCPRELI2012GS01040,2012,40,polity-and-governance,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01040,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01040.webp
UPSCPRELI2012GS01041,2012,41,geography,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01041,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01041.webp
UPSCPRELI2012GS01042,2012,42,geography,C,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01042,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01042.webp
UPSCPRELI2012GS01043,2012,43,geography,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01043,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01043.webp
UPSCPRELI2012GS01044,2012,44,geography,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01044,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01044.webp
UPSCPRELI2012GS01045,2012,45,geography,B,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01045,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01045.webp
UPSCPRELI2012GS01046,2012,46,geography,A,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01046,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01046.webp
UPSCPRELI2012GS01047,2012,47,geography,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01047,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01047.webp
UPSCPRELI2012GS01048,2012,48,geography,D,https://www.dalvoy.com/upsc/prelims/2012/q/UPSCPRELI2012GS01048,https://storage.googleapis.com/dalvoy-lessons-images/prelims-infographics/2012/UPSCPRELI2012GS01048.webp
